,Rk,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X2PA,X2P.,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Fvot,FRank,Score
995,62,26,28,0,5.8,1.2,2.7,0.447,0.4,1.3,1.4,0.564,0.5,0.5,0.6,1.4,2.0,0.1,0.2,0.9,0.3,1.1,3.3,15678,59,78.2
996,399,33,58,58,32.0,5.2,12.4,0.419,2.2,6.1,6.3,0.479,3.0,3.5,0.6,3.9,4.6,8.2,2.0,0.3,2.6,2.5,15.6,520453,9,37.8
997,521,23,21,2,12.0,2.9,5.6,0.521,0.4,1.2,4.3,0.5710000000000001,2.0,2.7,0.8,3.1,4.0,0.4,0.3,0.5,0.8,0.8,8.2,6396,99,138.8
998,334,27,70,70,33.9,8.2,17.8,0.45899999999999996,2.4,6.4,11.4,0.506,2.3,2.7,0.9,3.1,4.0,3.0,0.8,0.4,1.5,2.5,21.0,205182,19,42.2
999,89,24,67,67,33.6,7.1,10.9,0.648,0.0,0.0,10.9,0.648,2.5,3.9,4.4,8.2,12.7,1.4,0.7,1.5,1.4,2.5,16.6,467048,12,45.0
1000,527,26,49,47,25.4,3.9,7.0,0.551,0.1,0.4,6.6,0.57,2.3,2.9,2.2,4.6,6.8,2.1,0.8,0.8,1.3,3.3,10.1,11141,75,126.8
1001,443,20,82,72,31.8,6.3,14.7,0.43,1.5,3.6,11.1,0.44,2.6,3.1,0.7,2.2,2.9,3.0,0.5,0.1,2.3,2.3,16.7,36471,28,51.5
1002,277,27,82,9,25.2,2.8,6.7,0.41200000000000003,0.7,2.1,4.6,0.45399999999999996,0.4,0.5,0.5,2.9,3.4,3.9,1.1,0.3,1.0,1.6,6.5,14252,46,59.5
1003,297,33,34,6,12.6,1.6,3.8,0.41100000000000003,0.5,1.6,2.2,0.5,0.4,0.6,0.3,1.3,1.6,1.1,0.6,0.1,0.4,0.9,4.0,3768,93,121.8
1004,164,26,60,0,12.4,1.6,3.0,0.531,0.0,0.1,2.9,0.5429999999999999,0.8,1.2,1.3,2.3,3.6,0.6,0.2,0.1,0.6,1.2,4.0,17219,58,77.8
1005,433,22,81,81,30.2,8.1,18.7,0.434,2.9,7.8,10.9,0.48200000000000004,2.0,2.5,0.7,3.2,3.9,7.0,1.2,0.2,3.1,1.7,21.1,222499,11,39.0
1006,24,31,81,81,28.0,3.9,8.4,0.47,1.6,3.8,4.5,0.511,2.2,2.6,0.5,2.0,2.5,5.3,0.6,0.0,1.6,1.4,11.7,12441,54,61.8
1007,519,22,48,3,18.4,2.2,5.2,0.414,1.0,2.6,2.6,0.46799999999999997,0.5,1.0,0.9,3.7,4.6,1.1,0.4,0.4,0.7,1.8,5.8,22258,49,113.8
1008,270,23,24,22,17.1,2.2,3.1,0.716,0.0,0.0,3.1,0.716,1.0,1.5,1.3,1.8,3.1,1.2,0.5,1.0,0.7,2.6,5.4,21317,68,126.5
1009,305,28,80,80,35.5,8.5,19.2,0.444,3.0,8.0,11.1,0.499,5.9,6.4,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,25.8,1043785,6,5.2
1010,298,26,32,0,11.7,1.8,4.0,0.441,0.8,2.1,1.8,0.49200000000000005,0.6,0.7,0.3,1.8,2.0,0.4,0.4,0.0,0.3,0.9,4.9,15964,62,104.0
1011,144,24,73,40,27.5,4.0,9.6,0.415,1.7,4.7,4.9,0.461,1.0,1.3,0.5,3.1,3.6,1.8,0.8,0.1,1.0,1.8,10.7,4393,86,118.2
1012,203,23,19,3,10.7,1.2,3.2,0.38299999999999995,0.4,1.2,1.9,0.405,0.2,0.3,0.5,1.9,2.5,1.2,0.3,0.1,0.8,1.0,3.0,3246,100,91.8
1013,472,26,66,2,13.8,2.2,4.0,0.5489999999999999,0.4,1.0,3.0,0.603,0.8,1.2,1.3,2.1,3.4,1.0,0.3,0.6,0.5,2.4,5.7,27283,43,110.8
1014,177,30,68,68,30.3,6.0,13.0,0.46299999999999997,2.4,5.5,7.5,0.484,5.4,6.0,0.8,5.3,6.1,2.6,0.7,0.3,1.5,1.9,19.8,259799,17,49.8
1015,197,31,80,80,27.7,3.7,7.9,0.465,2.5,5.4,2.4,0.48700000000000004,0.5,0.6,0.8,3.2,4.0,1.6,0.9,0.7,0.9,2.1,10.3,220816,12,81.2
1016,122,31,64,21,14.5,1.2,2.5,0.475,0.5,1.0,1.5,0.484,0.2,0.3,0.8,2.2,2.9,0.8,0.4,0.2,0.3,1.1,3.0,7472,94,96.8
1017,161,23,42,1,15.8,2.4,5.7,0.419,0.4,1.5,4.3,0.46399999999999997,1.6,2.0,0.4,1.2,1.6,2.6,0.3,0.1,1.2,1.6,6.9,20517,54,66.5
1018,237,25,39,13,25.1,3.0,6.5,0.46799999999999997,1.9,4.6,1.9,0.595,1.4,1.8,0.6,2.9,3.6,1.0,0.5,0.3,0.9,2.1,9.4,45459,48,73.8
1019,437,24,81,41,25.0,3.8,8.6,0.43700000000000006,1.5,4.0,4.6,0.499,1.6,1.9,1.6,4.1,5.6,1.6,0.6,0.1,1.2,2.2,10.6,37201,51,69.0
1020,348,28,69,15,25.5,2.7,7.0,0.39,1.9,5.3,1.7,0.467,0.8,1.0,0.2,1.7,1.9,2.1,0.6,0.3,0.9,2.4,8.2,2012,132,115.8
1021,110,31,76,76,28.2,4.1,8.7,0.467,1.0,2.6,6.1,0.49200000000000005,2.1,2.5,0.5,2.6,3.1,6.0,1.4,0.1,1.6,1.8,11.2,22529,35,52.5
1022,321,23,8,0,11.3,1.3,3.4,0.37,0.6,1.4,2.0,0.313,0.5,0.9,0.3,1.3,1.5,0.9,0.1,0.0,0.8,1.0,3.6,4851,85,115.5
1023,382,26,51,14,19.3,2.5,5.1,0.48100000000000004,0.5,1.5,3.7,0.545,1.1,1.7,0.8,2.4,3.2,1.1,0.7,0.3,0.6,2.1,6.5,3385,97,123.8
1024,48,26,76,12,21.5,2.7,6.0,0.45,1.9,4.4,1.5,0.513,0.7,0.8,0.3,3.2,3.5,1.3,0.5,0.4,0.6,1.8,8.0,52192,44,71.8
1025,418,23,10,0,4.7,0.5,1.2,0.41700000000000004,0.2,0.4,0.8,0.375,0.0,0.0,0.2,0.4,0.6,0.3,0.1,0.0,0.1,0.3,1.2,1122,115,132.8
1026,171,21,81,81,31.4,6.2,13.6,0.45799999999999996,1.1,2.9,10.7,0.48200000000000004,3.7,5.1,0.5,3.2,3.8,7.3,1.6,0.6,2.8,2.5,17.3,358582,12,39.0
1027,344,20,50,31,19.7,2.0,5.1,0.391,0.6,1.9,3.2,0.441,0.4,0.6,0.5,2.2,2.7,3.2,1.4,0.5,1.5,2.3,5.0,4791,86,116.0
1028,45,24,82,15,23.5,3.4,7.5,0.446,0.6,2.1,5.4,0.508,1.1,1.7,0.7,3.7,4.4,2.5,1.3,0.5,1.7,2.3,8.4,6732,96,96.8
1029,25,20,71,70,30.7,7.2,12.3,0.585,0.0,0.1,12.2,0.588,2.0,2.7,3.1,7.1,10.3,1.8,0.9,0.9,1.8,2.9,16.3,101143,31,55.5
1030,276,30,69,69,29.7,4.1,6.5,0.6409999999999999,0.0,0.0,6.5,0.6409999999999999,2.7,3.8,3.3,9.8,13.1,2.3,0.6,1.1,2.2,2.4,11.0,173516,22,53.2
1031,522,26,75,13,22.7,3.2,7.4,0.434,0.7,2.2,5.2,0.49200000000000005,1.6,2.0,0.9,2.6,3.5,3.3,1.2,0.4,1.0,1.4,8.7,35189,29,89.8
1032,135,29,77,77,34.9,8.2,17.1,0.48100000000000004,0.1,0.6,16.5,0.49200000000000005,4.8,5.7,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2,1039658,7,35.2
1033,115,28,30,30,25.7,5.9,12.4,0.48,0.9,3.2,9.2,0.551,3.5,4.8,1.4,6.8,8.2,3.6,1.3,1.5,2.4,3.6,16.3,691722,10,45.0
1034,90,32,67,8,25.4,3.4,8.6,0.395,1.6,4.6,4.0,0.457,2.7,3.6,1.0,4.2,5.2,1.3,0.5,0.1,1.1,1.7,11.1,10384,79,128.8
1035,252,24,6,0,6.5,1.3,2.5,0.5329999999999999,0.3,1.0,1.5,0.667,0.7,0.7,0.3,0.2,0.5,0.8,0.3,0.0,0.2,0.7,3.7,2295,105,127.8
1036,439,25,79,14,29.3,5.8,14.0,0.414,1.6,4.6,9.4,0.45,2.4,2.9,0.5,3.1,3.6,4.1,0.8,0.2,2.2,2.4,15.5,239671,15,43.0
1037,453,21,53,50,28.5,5.2,12.3,0.428,1.3,3.9,8.3,0.47700000000000004,1.9,2.9,0.6,2.3,2.9,4.8,1.3,0.4,2.9,2.4,13.6,90268,27,49.2
1038,83,25,32,0,7.5,1.0,2.6,0.402,0.3,0.8,1.7,0.455,0.3,0.4,0.1,0.8,0.9,0.3,0.2,0.3,0.3,1.0,2.6,14703,64,69.8
1039,163,27,76,70,23.2,4.8,8.1,0.586,0.2,1.0,7.1,0.64,2.0,3.0,2.7,4.6,7.4,1.2,0.7,1.4,1.1,2.1,11.8,28213,59,122.0
1040,271,21,60,14,19.2,2.7,5.4,0.494,0.5,1.5,3.9,0.5670000000000001,1.2,2.0,1.6,2.4,4.0,0.6,0.8,0.7,0.7,2.1,7.0,20002,52,115.2
1041,429,30,51,13,27.3,7.1,14.8,0.48200000000000004,1.1,2.9,11.9,0.509,2.7,3.1,0.6,2.1,2.7,4.3,0.6,0.2,1.6,1.1,18.0,3376277,2,31.8
1042,507,24,67,55,25.8,3.9,8.1,0.479,0.7,2.1,6.0,0.529,1.4,1.8,0.5,3.2,3.7,3.9,1.0,0.7,1.4,2.2,9.9,43473,45,58.8
1043,61,22,64,64,35.0,9.2,19.6,0.467,2.1,6.5,13.1,0.536,6.1,7.1,0.6,3.5,4.1,6.8,0.9,0.2,4.1,3.1,26.6,475535,10,36.2
1044,209,35,68,2,15.8,1.9,5.1,0.38,0.9,2.9,2.2,0.47600000000000003,1.5,2.0,0.2,1.5,1.6,1.8,0.5,0.2,0.8,2.0,6.3,19132,57,101.5
1045,423,23,7,0,13.6,2.7,4.6,0.594,0.0,0.3,4.3,0.633,1.3,2.0,0.9,2.0,2.9,0.9,0.6,0.9,0.3,1.6,6.7,2538,127,152.8
1046,192,23,46,3,14.7,1.6,4.7,0.34299999999999997,0.7,2.6,2.1,0.42100000000000004,0.8,1.0,0.2,1.2,1.4,2.6,0.5,0.0,0.7,1.0,4.7,6668,75,79.2
1047,130,29,64,52,25.1,4.0,8.2,0.49200000000000005,1.3,3.4,4.8,0.57,1.4,1.8,1.6,5.9,7.5,1.4,1.1,1.1,1.3,3.3,10.8,9483,84,90.8
1048,71,23,18,0,18.3,2.7,6.8,0.402,0.8,2.2,4.6,0.415,1.2,1.7,0.5,1.2,1.7,0.9,0.6,0.2,1.1,2.8,7.5,4521,88,117.0
1049,495,27,44,28,25.9,4.5,10.9,0.414,2.5,6.6,4.3,0.47100000000000003,0.5,1.0,0.2,2.5,2.6,2.8,0.7,0.2,1.5,1.6,12.0,14335,45,97.8
1050,378,40,51,20,15.6,2.6,7.4,0.359,1.3,4.0,3.4,0.415,0.8,1.0,0.1,3.0,3.1,0.7,0.2,0.4,0.4,1.5,7.3,394622,15,51.8
1051,434,22,74,5,24.8,5.6,9.5,0.59,0.1,0.2,9.2,0.5920000000000001,2.8,3.9,2.5,6.8,9.3,2.9,0.6,0.4,2.2,3.2,14.1,144248,18,46.5
1052,354,22,77,77,33.7,8.6,19.9,0.43200000000000005,2.4,6.7,13.1,0.46799999999999997,4.1,5.1,0.8,3.3,4.1,4.2,1.4,0.4,2.8,2.7,23.8,41739,11,38.8
1053,141,22,27,0,15.2,1.9,4.6,0.40299999999999997,0.8,3.1,1.5,0.6829999999999999,0.3,0.4,0.6,1.8,2.4,1.1,0.5,0.2,0.7,1.4,4.9,20293,39,94.8
1054,196,23,3,0,0.7,0.0,0.7,0.0,0.0,0.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4492,108,103.8
1055,168,25,81,26,24.5,2.8,6.5,0.43200000000000005,1.0,3.1,3.4,0.544,0.9,1.3,1.7,3.1,4.8,1.2,0.9,0.4,0.9,2.3,7.5,1847,71,85.2
1056,336,27,77,1,17.4,2.7,5.5,0.491,1.1,2.7,2.8,0.569,0.9,1.0,0.2,1.2,1.4,0.9,0.2,0.1,0.5,1.4,7.3,10079,81,89.2
1057,46,21,46,27,18.0,1.9,4.3,0.447,0.5,2.2,2.1,0.688,0.7,1.2,0.7,3.2,4.0,1.2,0.4,0.5,0.8,2.0,5.0,657,98,98.8
1058,198,28,66,66,31.3,2.8,6.4,0.445,0.7,2.5,3.9,0.5489999999999999,1.0,1.4,0.9,6.4,7.3,6.9,1.4,1.1,2.6,3.0,7.4,958761,9,43.8
1059,157,21,23,0,4.9,0.7,1.1,0.5770000000000001,0.0,0.0,1.1,0.5770000000000001,0.5,0.6,0.3,1.2,1.5,0.3,0.1,0.2,0.3,0.5,1.8,3853,112,148.5
1060,424,24,15,1,10.7,1.2,3.1,0.391,0.7,2.3,0.7,0.727,0.3,0.4,0.1,1.1,1.3,0.3,0.3,0.0,0.3,0.7,3.3,4918,107,142.8
1061,26,23,43,13,17.7,2.8,6.0,0.475,0.9,2.0,4.0,0.494,0.8,1.1,0.2,1.9,2.1,1.1,0.3,0.1,0.4,1.7,7.3,7549,71,110.8
1062,238,33,9,9,25.6,4.8,7.7,0.623,0.0,0.0,7.7,0.623,3.2,5.3,2.7,6.6,9.2,0.4,0.8,0.4,1.8,3.8,12.8,50356,33,105.8
1063,410,27,77,22,21.6,3.8,6.3,0.597,0.5,1.6,4.7,0.6990000000000001,2.5,3.3,1.8,3.5,5.3,1.5,0.6,0.6,0.9,2.6,10.6,20554,69,84.2
1064,493,37,72,2,26.2,5.8,13.3,0.433,1.2,3.6,9.7,0.47200000000000003,2.3,3.2,1.0,3.0,4.0,4.2,0.8,0.5,2.3,1.6,15.0,2208598,2,4.0
1065,368,19,9,0,4.3,1.0,2.4,0.409,0.1,1.1,1.3,0.667,0.0,0.2,0.1,0.4,0.6,0.2,0.2,0.0,0.4,0.1,2.1,1256,53,101.8
1066,358,29,53,36,27.6,4.8,10.0,0.48100000000000004,1.4,3.3,6.7,0.506,0.8,1.1,0.7,1.7,2.4,1.9,0.8,0.2,1.1,2.1,11.9,3551,93,86.0
1067,128,29,81,1,17.9,2.3,3.7,0.616,0.0,0.0,3.7,0.62,1.2,2.0,2.7,5.9,8.6,0.8,0.4,0.4,0.8,2.8,5.8,1275,68,78.8
1068,464,23,23,2,9.1,1.0,2.8,0.344,0.3,1.2,1.6,0.405,0.7,1.0,0.4,0.7,1.0,0.4,0.5,0.2,0.4,1.1,2.9,1671,110,130.2
1069,486,31,51,1,6.3,1.0,1.4,0.6940000000000001,0.0,0.0,1.4,0.6940000000000001,0.4,0.6,0.5,1.2,1.8,0.5,0.2,0.6,0.3,0.7,2.3,6518,99,142.0
1070,401,24,42,42,29.8,4.3,9.8,0.434,0.8,2.5,7.3,0.47600000000000003,1.3,1.8,1.2,4.1,5.2,7.6,1.0,0.4,2.7,1.9,10.6,4757,87,116.5
1071,387,21,53,16,18.1,2.2,5.5,0.39299999999999996,0.7,2.5,3.0,0.475,0.7,0.9,0.2,1.6,1.8,2.4,0.6,0.1,1.3,2.1,5.7,5127,84,115.0
1072,366,22,59,42,27.2,5.6,12.5,0.446,1.2,3.6,9.0,0.49200000000000005,2.4,3.2,0.6,2.8,3.3,3.9,0.7,0.3,2.4,1.7,14.8,12959,51,63.0
1073,279,26,67,31,24.5,5.6,10.2,0.5489999999999999,0.1,0.5,9.7,0.562,2.3,2.9,3.8,6.0,9.8,1.7,0.5,0.4,1.8,2.5,13.7,70621,29,63.2
1074,54,29,78,78,29.1,6.0,12.4,0.484,1.6,4.8,7.6,0.5820000000000001,2.3,3.0,1.1,3.6,4.6,5.5,1.5,0.4,2.1,2.0,15.9,164441,16,41.0
1075,190,30,68,53,31.7,5.6,13.8,0.409,3.2,8.8,5.0,0.49700000000000005,1.8,2.2,0.3,1.9,2.2,1.9,0.6,0.4,1.3,2.1,16.2,165649,20,49.5
1076,359,27,5,0,8.6,0.6,1.4,0.429,0.2,0.2,1.2,0.33299999999999996,0.0,0.0,0.8,3.2,4.0,0.8,0.2,0.2,1.0,1.8,1.4,538,138,161.5
1077,245,31,67,7,18.4,2.5,5.7,0.43799999999999994,0.9,2.4,3.3,0.493,0.9,1.1,1.4,3.1,4.5,0.8,0.5,0.3,0.7,2.6,6.8,53653,32,60.8
1078,170,26,81,81,31.5,5.8,13.2,0.43799999999999994,1.9,5.6,7.6,0.509,1.7,2.1,0.5,2.7,3.2,3.6,0.9,0.1,1.9,2.8,15.1,21611,37,54.2
1079,484,30,73,2,22.0,2.8,6.1,0.46,0.2,0.7,5.4,0.494,1.0,1.5,0.5,4.0,4.5,3.9,0.5,0.2,1.6,1.5,6.8,9218,73,109.5
1080,253,20,61,16,19.2,3.2,7.3,0.434,0.9,2.8,4.6,0.507,0.9,1.2,0.4,1.8,2.2,1.1,0.4,0.0,0.8,1.5,8.1,3155,96,121.0
1081,278,25,47,0,16.1,2.9,6.3,0.46299999999999997,1.1,3.0,3.4,0.5529999999999999,1.7,2.3,0.8,2.6,3.5,1.3,0.3,0.3,0.9,1.4,8.6,11325,72,125.2
1082,379,20,43,16,21.0,2.2,6.6,0.337,0.8,2.7,3.9,0.371,0.5,0.7,0.3,1.7,2.0,2.8,0.7,0.3,1.3,2.4,5.7,11791,55,102.8
1083,490,24,64,28,27.5,3.8,9.4,0.41,1.8,4.6,4.8,0.441,1.5,1.8,0.3,2.3,2.6,4.8,0.9,0.3,1.3,1.7,11.0,101147,22,52.8
1084,286,21,48,7,14.1,2.0,5.1,0.4,1.0,3.0,2.1,0.505,0.8,0.9,0.3,1.9,2.2,1.1,0.6,0.0,0.5,1.3,5.8,61306,26,88.2
1085,468,32,75,55,27.2,2.8,6.6,0.42200000000000004,1.2,3.5,3.1,0.515,1.1,1.4,0.4,2.5,2.9,1.4,1.0,0.4,0.9,2.7,7.8,3043,98,88.5
1086,105,24,51,2,12.6,1.0,3.0,0.331,0.8,2.7,0.3,0.6920000000000001,0.1,0.1,0.5,1.8,2.3,0.4,0.4,0.5,0.1,0.9,2.9,15366,76,87.8
1087,210,24,57,48,28.8,4.7,11.2,0.424,1.4,4.2,6.9,0.47600000000000003,2.0,2.5,0.7,2.1,2.8,2.2,1.0,0.3,1.2,2.0,12.9,70131,34,56.5
1088,227,32,60,13,21.7,2.8,6.3,0.452,0.8,2.6,3.7,0.547,1.2,1.4,0.7,1.8,2.5,2.3,0.9,0.1,0.9,1.7,7.6,21901,36,59.8
1089,282,25,1,0,6.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2964,119,152.0
1090,375,25,59,0,8.7,1.5,3.1,0.475,0.7,1.8,1.3,0.5660000000000001,0.3,0.4,0.2,1.3,1.5,0.6,0.2,0.1,0.4,1.0,4.0,2942,120,152.5
1091,199,33,73,0,20.2,3.2,7.9,0.4,2.1,6.0,1.9,0.547,0.8,0.9,0.4,2.1,2.5,0.5,0.5,0.4,0.8,1.7,9.2,103557,25,85.5
1092,18,24,72,72,32.8,10.0,17.3,0.578,0.7,2.8,14.5,0.6409999999999999,6.9,9.5,2.2,10.3,12.5,5.9,1.3,1.5,3.7,3.2,27.7,4375747,1,1.0
1093,425,25,47,18,13.0,1.6,3.7,0.42,0.4,1.3,2.4,0.491,0.7,0.9,0.4,1.1,1.5,0.4,0.3,0.2,0.4,1.0,4.2,3257,99,124.8
1094,146,32,36,22,27.5,5.0,12.0,0.413,1.6,4.6,7.5,0.45399999999999996,2.2,2.8,0.6,2.5,3.1,4.8,0.8,0.1,2.0,2.3,13.7,482214,8,79.2
1095,218,28,72,18,25.9,4.1,8.8,0.466,1.1,3.2,5.6,0.542,2.2,2.6,0.7,3.8,4.5,3.4,0.9,0.3,1.5,1.4,11.5,412018,9,46.2
1096,139,29,76,2,13.6,2.5,5.0,0.501,0.3,0.7,4.2,0.53,1.2,1.4,1.1,3.0,4.1,0.9,0.6,0.5,0.8,1.8,6.4,12079,82,133.5
1097,10,23,38,2,10.9,1.8,4.7,0.376,0.8,2.6,2.1,0.44299999999999995,1.2,1.6,0.1,0.5,0.6,0.7,0.2,0.2,0.9,1.2,5.6,1835,59,67.2
1098,357,28,43,2,11.2,2.1,4.4,0.48700000000000004,0.0,0.1,4.3,0.495,1.0,1.7,1.6,2.4,4.0,0.6,0.3,0.2,0.7,1.5,5.3,14563,61,119.8
1099,523,23,41,1,6.1,0.9,1.9,0.455,0.2,0.7,1.2,0.531,0.4,0.5,0.6,0.7,1.3,0.4,0.2,0.2,0.4,0.8,2.3,11201,73,125.8
1100,138,20,51,3,10.3,1.5,3.2,0.455,0.1,0.5,2.8,0.504,0.7,1.2,0.7,1.2,1.9,0.3,0.4,0.2,0.5,1.5,3.7,56551,39,59.0
1101,33,26,77,77,32.9,5.6,13.3,0.42,2.3,5.7,7.6,0.439,3.0,3.6,0.7,3.9,4.7,1.5,0.6,0.2,1.3,1.6,16.4,69434,40,62.0
1102,185,20,58,0,14.1,3.0,6.0,0.503,0.0,0.1,5.9,0.512,1.0,1.6,1.1,2.7,3.8,1.5,0.5,0.4,1.3,2.6,7.0,9678,90,92.8
1103,509,29,72,53,23.3,5.4,9.4,0.5710000000000001,0.0,0.2,9.2,0.581,1.5,3.4,3.6,7.8,11.3,0.8,0.6,1.9,1.3,2.7,12.3,119122,21,59.2
1104,153,22,19,0,13.6,2.1,5.0,0.41100000000000003,0.9,2.0,3.0,0.386,1.0,1.3,0.3,3.2,3.5,0.8,0.4,0.1,0.5,1.4,6.0,5823,103,140.8
1105,106,27,60,6,16.2,2.5,6.4,0.39399999999999996,1.1,3.4,3.0,0.47,0.6,0.6,0.2,1.3,1.5,1.6,0.4,0.1,1.0,1.6,6.7,1936,105,125.5
1106,323,32,34,6,14.6,1.4,3.1,0.452,0.1,0.5,2.6,0.5,1.2,1.8,1.4,2.4,3.8,0.7,0.7,0.5,0.6,2.5,4.1,2937,124,151.2
1107,17,20,3,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.0,0.3,0.3,0.0,0.0,8882,87,88.2
1108,445,28,62,41,23.9,2.7,7.2,0.374,1.5,4.4,2.8,0.41600000000000004,0.6,0.7,0.4,2.5,3.0,1.8,1.0,0.4,0.8,2.0,7.5,11093,70,108.0
1109,60,19,22,0,5.5,0.2,1.5,0.152,0.0,0.4,1.1,0.2,0.4,0.7,0.4,0.7,1.1,0.7,0.4,0.2,0.3,0.4,0.9,13678,67,106.5
1110,68,22,39,0,14.3,1.4,3.5,0.39899999999999997,0.3,0.9,2.7,0.423,0.4,0.7,0.1,1.8,1.9,2.2,0.3,0.1,0.8,1.7,3.5,3362,98,124.2
1111,216,20,28,0,7.9,0.7,1.5,0.488,0.1,0.2,1.3,0.514,0.4,0.5,0.8,0.9,1.7,0.5,0.3,0.4,0.5,2.0,1.9,637,100,142.5
1112,223,24,3,0,10.7,1.3,2.7,0.5,0.0,0.0,2.7,0.5,1.3,1.7,0.7,1.7,2.3,0.7,0.3,1.0,0.3,1.7,4.0,2667,126,152.2
1113,473,29,12,0,15.1,2.8,8.3,0.34299999999999997,1.0,3.6,4.7,0.39299999999999996,1.4,2.3,0.4,0.7,1.1,1.9,0.4,0.1,1.5,1.4,8.1,44367,44,95.0
1114,454,30,56,0,22.3,3.7,8.7,0.419,0.8,2.4,6.3,0.455,0.8,1.1,0.4,2.2,2.6,3.6,0.5,0.2,1.1,1.9,8.9,4631,85,117.8
1115,414,21,49,13,14.7,2.4,4.3,0.547,0.1,0.3,4.0,0.574,1.0,1.4,1.4,2.8,4.2,1.1,0.3,0.3,0.7,1.8,5.8,1628,135,160.0
1116,530,21,59,37,17.6,3.6,6.4,0.5589999999999999,0.0,0.0,6.4,0.5589999999999999,1.7,2.1,1.9,4.2,6.1,1.1,0.2,0.9,1.2,2.3,8.9,97263,33,66.2
1117,32,34,38,0,19.8,4.2,10.1,0.418,1.0,3.4,6.8,0.479,1.4,2.1,0.3,2.2,2.5,5.6,0.6,0.0,1.9,1.3,10.9,65274,37,53.5
1118,417,34,76,63,31.3,5.9,13.5,0.44,3.2,8.0,5.6,0.502,3.0,3.4,0.3,2.2,2.4,2.7,0.4,0.2,1.3,1.7,18.1,122738,18,43.0
1119,322,23,2,0,8.5,1.5,4.5,0.33299999999999996,0.0,2.0,2.5,0.6,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,3.0,3399,96,123.2
1120,394,23,64,17,26.9,5.8,11.7,0.493,1.0,3.0,8.7,0.556,2.0,2.9,1.2,5.3,6.6,2.4,0.7,0.5,2.4,2.3,14.5,18051,55,72.2
1121,158,21,30,1,6.8,0.6,1.8,0.34,0.1,0.5,1.3,0.368,0.0,0.0,0.2,0.6,0.8,0.8,0.2,0.1,0.4,0.9,1.3,15573,63,71.0
1122,121,28,80,11,27.1,4.0,10.0,0.39899999999999997,2.2,6.5,3.4,0.527,1.8,2.5,0.8,4.1,4.8,1.7,0.8,0.4,1.1,2.1,11.9,28076,60,79.8
1123,386,23,59,24,15.8,3.6,6.1,0.586,0.0,0.1,6.1,0.591,1.0,1.5,1.4,3.3,4.7,0.7,0.3,0.7,0.9,1.6,8.2,4247,109,102.2
1124,295,24,71,33,18.7,3.0,6.0,0.509,0.8,2.5,3.4,0.6459999999999999,0.7,1.0,0.8,2.3,3.1,0.7,0.4,0.4,0.6,1.6,7.6,9714,89,137.0
1125,406,23,77,24,16.5,2.4,3.8,0.645,0.0,0.0,3.8,0.645,0.6,1.2,2.3,3.0,5.3,1.2,0.4,0.9,0.6,1.6,5.5,3156,54,73.5
1126,78,22,73,38,21.8,3.6,7.7,0.467,0.9,2.5,5.3,0.523,1.2,1.6,0.3,2.0,2.3,3.2,0.5,0.1,1.2,1.7,9.3,17034,61,103.5
1127,272,25,16,0,13.4,1.6,3.9,0.419,0.6,1.8,2.1,0.47100000000000003,1.2,1.7,0.7,1.4,2.1,0.4,0.6,0.1,0.5,1.7,5.1,3228,120,149.2
1128,119,38,64,0,18.9,2.7,6.8,0.397,1.0,3.2,3.7,0.45299999999999996,1.5,1.7,0.1,1.2,1.3,3.6,0.5,0.2,1.5,1.2,7.9,22935,51,98.5
1129,367,21,75,74,32.6,6.8,15.6,0.43700000000000006,2.0,5.5,10.1,0.47600000000000003,2.5,3.0,0.9,3.4,4.2,4.8,0.9,0.4,2.1,2.0,18.2,260655,13,38.0
1130,156,28,58,27,21.2,2.4,5.1,0.469,0.9,2.7,2.4,0.601,1.0,1.4,1.0,2.1,3.1,0.7,0.7,0.4,0.6,2.6,6.7,21347,67,126.0
1131,206,29,78,78,36.8,10.8,24.5,0.442,4.8,13.2,11.3,0.528,9.7,11.0,0.8,5.8,6.6,7.5,2.0,0.7,5.0,3.1,36.1,2905488,3,2.2
1132,265,31,55,33,21.2,3.0,6.9,0.433,0.9,2.7,4.2,0.496,0.9,1.3,0.4,2.8,3.2,2.5,0.6,0.5,1.3,2.1,7.8,13217,65,81.2
1133,380,28,15,0,6.8,0.8,2.3,0.353,0.5,1.7,0.6,0.444,0.3,0.3,0.0,0.3,0.3,0.5,0.1,0.0,0.1,0.7,2.4,3537,114,149.5
1134,200,28,65,6,21.1,3.5,7.3,0.483,1.1,2.7,4.6,0.53,1.2,1.6,1.6,4.7,6.3,0.8,0.7,0.5,1.3,3.0,9.4,3409,116,107.8
